Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status,SR_Ref_Corrected,SR_Area_Ha
348,109.22276642108967,-0.4610437799030016,5.71,0.4741342663764953,0.8882,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.101,SE,1.01,Tegak,1.033,14907,Healthy,Good,None,OK,398,3.0
329,109.22320392573408,-0.4609838209751469,5.7,0.5157396793365479,0.9997,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.986,W,9.81,Miring Ringan,1.251,10764,Healthy,Good,None,OK,398,3.0
380,109.22333480287496,-0.4611386146684786,5.7,0.4481786787509918,0.8189,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.593,NW,5.94,Miring Ringan,1.369,11395,Normal,Moderate,Routine,OK,398,3.0
89,109.2228094351694,-0.4613341235808029,5.69,0.433402806520462,0.7796,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.124,N,1.25,Tegak,1.118,14645,Normal,Moderate,Routine,OK,398,3.0
223,109.22405373470954,-0.4605769007234611,5.69,0.4395261108875274,0.7959,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.083,N,0.83,Tegak,1.145,14104,Normal,Moderate,Routine,OK,398,3.0
54,109.22360535470192,-0.4610552536384014,5.66,0.4652806222438812,0.8645,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.219,SE,2.22,Tegak,1.011,14100,Healthy,Good,None,OK,398,3.0
332,109.2234736272384,-0.4609880601851505,5.66,0.4802026450634002,0.9044,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.065,NW,0.66,Tegak,1.123,13598,Healthy,Good,None,OK,398,3.0
554,109.22382309776113,-0.461754026471937,5.65,0.4908314347267151,0.9329,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.129,S,1.31,Tegak,1.213,9327,Healthy,Good,None,OK,398,3.0
249,109.22332290293409,-0.4606768321186195,5.65,0.4424939751625061,0.8038,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.623,W,16.03,Miring Berat,1.941,7758,Normal,Moderate,Routine,OK,398,3.0
474,109.2229896288601,-0.4614238550650845,5.65,0.3909808993339538,0.6672,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.877,SE,8.83,Miring Ringan,1.493,11601,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
398,109.22261185334573,-0.4611959989309118,5.64,0.4589994251728058,0.8478,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.792,SW,7.99,Miring Ringan,1.268,12445,Normal,Moderate,Routine,OK,398,3.0
367,109.22308582124371,-0.4611126891002023,5.63,0.4721576273441314,0.8829,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.401,E,4.08,Tegak,1.177,12653,Healthy,Good,None,OK,398,3.0
458,109.22262754789708,-0.4613912266818533,5.6,0.4641138315200805,0.8614,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.935,NW,9.48,Miring Ringan,1.162,10231,Healthy,Good,None,OK,398,3.0
464,109.22285581851386,-0.4614029641602181,5.6,0.4442807137966156,0.8086,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.235,E,2.4,Tegak,1.111,14310,Normal,Moderate,Routine,OK,398,3.0
323,109.2231040881526,-0.4609587671901447,5.58,0.4775782525539398,0.8974,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.067,S,0.68,Tegak,1.177,7591,Healthy,Good,None,OK,398,3.0
509,109.22360605580738,-0.461569176582405,5.57,0.4210829436779022,0.7469,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.104,NE,1.07,Tegak,1.295,13480,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
261,109.224061566446,-0.4607375035936417,5.57,0.4494212865829468,0.8222,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.292,N,3.0,Tegak,1.412,10232,Normal,Moderate,Routine,OK,398,3.0
326,109.22332365687524,-0.4609780110268747,5.57,0.44639453291893,0.8142,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.019,N,0.19,Tegak,1.236,12153,Normal,Moderate,Routine,OK,398,3.0
291,109.2230738737624,-0.4608427932931462,5.56,0.4443026483058929,0.8086,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.764,E,7.83,Miring Ringan,1.325,11422,Normal,Moderate,Routine,OK,398,3.0
196,109.22255859771148,-0.4604388676071355,5.55,0.2685194909572601,0.3461,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C18B,1.411,N,14.26,Miring Sedang,1.807,8852,Suspect,Critical,Priority Survey,OK,398,3.0
181,109.22395725146174,-0.4603899954710516,5.55,0.3599618077278137,0.5854,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.138,SW,11.59,Miring Sedang,1.124,10738,Suspect,Critical,Priority Survey,OK,398,3.0
157,109.22379776531032,-0.4603278008387065,5.55,0.4114070832729339,0.7212,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.488,SE,5.02,Tegak,1.28,13951,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
296,109.22297071049832,-0.460863624625919,5.55,0.4579569101333618,0.845,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.482,NE,4.97,Tegak,1.239,12117,Normal,Moderate,Routine,OK,398,3.0
355,109.2226094003106,-0.4610641805328243,5.55,0.4542530477046966,0.8351,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.866,NW,8.87,Miring Ringan,1.23,11499,Normal,Moderate,Routine,OK,398,3.0
56,109.2228335279182,-0.4610763340745144,5.54,0.5572658777236938,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.115,S,1.19,Tegak,1.09,14266,Healthy,Good,None,OK,398,3.0
22,109.2229881839486,-0.4605678732362196,5.54,0.3139748275279999,0.4647,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.072,SE,0.74,Tegak,1.005,15935,Suspect,Critical,Priority Survey,OK,398,3.0
305,109.22410461662383,-0.4608826809349013,5.54,0.5230334401130676,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.202,S,2.09,Tegak,1.182,12841,Healthy,Good,None,OK,398,3.0
116,109.22360437659522,-0.4616580280670163,5.54,0.4085501134395599,0.7137,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.083,N,0.86,Tegak,1.02,15299,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
119,109.22374231705749,-0.4617306460204078,5.54,0.4538591504096985,0.8341,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.251,NE,2.59,Tegak,1.311,11932,Normal,Moderate,Routine,OK,398,3.0
372,109.22403951306876,-0.4611250259514892,5.53,0.4605993628501892,0.852,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.726,SE,7.48,Miring Ringan,1.136,12139,Healthy,Good,None,OK,398,3.0
236,109.22283446487305,-0.4606391664245834,5.53,0.1122098565101623,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.709,SE,7.3,Miring Ringan,1.356,12610,Suspect,Critical,Priority Survey,OK,398,3.0
308,109.22256179985438,-0.4608914705917978,5.52,0.4480157792568207,0.8185,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.924,E,9.5,Miring Ringan,1.414,11601,Normal,Moderate,Routine,OK,398,3.0
538,109.223134144988,-0.4617096357357688,5.52,0.5188201069831848,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.802,S,8.27,Miring Ringan,1.337,12157,Healthy,Good,None,OK,398,3.0
325,109.2229052260721,-0.4609712315701001,5.51,0.3855265974998474,0.6528,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.555,S,5.75,Miring Ringan,1.021,12687,Suspect,Critical,Priority Survey,OK,398,3.0
149,109.22278731605655,-0.4603154501275673,5.5,0.4984610974788666,0.9533,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.438,N,4.56,Tegak,1.113,13018,Healthy,Good,None,OK,398,3.0
193,109.22358645177084,-0.4604320341099135,5.49,0.0640031844377517,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.6,N,6.24,Miring Ringan,1.215,13299,Suspect,Critical,Priority Survey,OK,398,3.0
295,109.22284269710832,-0.460855249566042,5.49,0.5058524012565613,0.9731,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.074,N,0.78,Tegak,1.258,11124,Healthy,Good,None,OK,398,3.0
163,109.2226302936468,-0.460342525138178,5.49,0.301876962184906,0.4331,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.351,E,3.66,Tegak,1.142,14836,Suspect,Critical,Priority Survey,OK,398,3.0
265,109.22309751194128,-0.4607472730285662,5.48,0.4195820093154907,0.7429,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.376,N,14.1,Miring Sedang,1.715,8722,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
453,109.22361231776524,-0.461377291409094,5.47,0.4448705911636352,0.8101,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.67,S,6.98,Miring Ringan,1.113,12407,Normal,Moderate,Routine,OK,398,3.0
205,109.22382216957833,-0.4604846535374908,5.47,0.3252754807472229,0.4943,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.102,NW,1.07,Tegak,1.551,7654,Suspect,Critical,Priority Survey,OK,398,3.0
521,109.22403814532515,-0.4616285198665887,5.47,0.4236274063587188,0.7537,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.13,SE,1.36,Tegak,1.367,8932,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
489,109.22406137981244,-0.4614904506462859,5.46,0.5011686086654663,0.9606,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.12,SE,1.26,Tegak,1.405,11263,Healthy,Good,None,OK,398,3.0
304,109.22313435021444,-0.4608824372592123,5.46,0.4669275879859924,0.8689,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.299,NW,3.13,Tegak,1.084,15412,Healthy,Good,None,OK,398,3.0
162,109.22362956009458,-0.4603423587270792,5.45,0.3912423551082611,0.6679,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.692,SW,7.23,Miring Ringan,1.416,12721,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
493,109.22320048051748,-0.461511508549267,5.44,0.4421699941158294,0.8029,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.74,NE,7.74,Miring Ringan,1.272,12041,Normal,Moderate,Routine,OK,398,3.0
423,109.22322249541872,-0.4612795814577972,5.44,0.4399794042110443,0.7971,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.344,NE,3.62,Tegak,1.089,12125,Normal,Moderate,Routine,OK,398,3.0
516,109.22352484632952,-0.4616041963433558,5.43,0.5211871862411499,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.433,NE,4.56,Tegak,1.027,13609,Healthy,Good,None,OK,398,3.0
353,109.22359789593656,-0.4610615089409878,5.43,0.5095980763435364,0.9832,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.383,NE,4.03,Tegak,1.079,13666,Healthy,Good,None,OK,398,3.0
312,109.2240615274901,-0.4608947673272128,5.42,0.3665892481803894,0.6028,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.099,S,1.05,Tegak,1.274,13919,Suspect,Critical,Priority Survey,OK,398,3.0
416,109.22266238206656,-0.4612548290658985,5.42,0.4084607064723968,0.7134,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.112,E,1.19,Tegak,1.007,11997,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
176,109.22377372587502,-0.4603707607589308,5.39,0.0543489903211593,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.179,S,1.9,Tegak,1.011,16001,Suspect,Critical,Priority Survey,OK,398,3.0
154,109.22342904908176,-0.460321451173364,5.39,0.3950100839138031,0.6778,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.701,W,7.41,Miring Ringan,1.259,13221,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
266,109.22277312294582,-0.4607484429877872,5.38,0.4380162060260772,0.7919,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.342,N,14.0,Miring Sedang,1.638,8239,Normal,Moderate,Routine,OK,398,3.0
115,109.22410940400172,-0.4616252006253592,5.37,0.4586122930049896,0.8467,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.183,NE,1.95,Tegak,1.113,12580,Normal,Moderate,Routine,OK,398,3.0
534,109.22415081662926,-0.4616911199855162,5.36,0.4232971370220184,0.7528,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.282,W,13.45,Miring Sedang,1.628,7912,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
294,109.22329883041482,-0.4608532784242331,5.36,0.49326092004776,0.9394,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.152,SE,1.63,Tegak,1.113,12376,Healthy,Good,None,OK,398,3.0
59,109.22258867186838,-0.461120489879797,5.35,0.4072399139404297,0.7102,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.013,SW,0.14,Tegak,1.077,15021,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
171,109.22338180994856,-0.4603623195378755,5.34,0.4011432528495788,0.6941,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.683,NE,7.29,Miring Ringan,1.287,13482,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
334,109.22294789261754,-0.4609925166844471,5.33,0.4242434203624725,0.7553,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.424,S,4.55,Tegak,1.118,13988,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
505,109.22274558105086,-0.4615497714384036,5.31,0.4751003682613373,0.8908,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.061,W,0.66,Tegak,1.239,12446,Healthy,Good,None,OK,398,3.0
315,109.2238079776194,-0.4609130580461434,5.3,0.3697066307067871,0.611,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.175,W,12.5,Miring Sedang,1.455,10588,Suspect,Critical,Priority Survey,OK,398,3.0
331,109.22316539607932,-0.4609867313092273,5.29,0.3855348229408264,0.6528,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.586,NE,6.32,Miring Ringan,1.202,12800,Suspect,Critical,Priority Survey,OK,398,3.0
300,109.22308670846655,-0.4608761681160893,5.29,0.5535947680473328,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.626,E,6.75,Miring Ringan,1.148,12690,Healthy,Good,None,OK,398,3.0
540,109.22281224147186,-0.4617116404420096,5.28,0.4935361742973327,0.9401,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.843,SW,9.07,Miring Ringan,1.391,12530,Healthy,Good,None,OK,398,3.0
328,109.22361904414998,-0.4609830909741849,5.28,0.3738303780555725,0.6219,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.076,NE,0.82,Tegak,1.072,13872,Suspect,Critical,Priority Survey,OK,398,3.0
523,109.22331686483896,-0.4616366813355442,5.27,0.4379559457302093,0.7917,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.175,N,1.9,Tegak,1.334,6293,Normal,Moderate,Routine,OK,398,3.0
487,109.22294031577142,-0.4614747343455031,5.27,0.4447810053825378,0.8099,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.622,E,6.73,Miring Ringan,1.16,10755,Normal,Moderate,Routine,OK,398,3.0
403,109.22294949576953,-0.4612102667536848,5.27,0.4360324740409851,0.7866,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.514,NE,5.57,Miring Ringan,1.13,13289,Normal,Moderate,Routine,OK,398,3.0
408,109.22370225660204,-0.4612242217592556,5.25,0.4737331569194793,0.8871,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.546,SW,5.94,Miring Ringan,1.169,13479,Healthy,Good,None,OK,398,3.0
448,109.22261885444472,-0.4613645272226513,5.25,0.5439050197601318,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.861,SW,9.32,Miring Ringan,1.231,12499,Healthy,Good,None,OK,398,3.0
88,109.22404029107366,-0.4613290101509832,5.23,0.495452731847763,0.9452,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.138,E,1.51,Tegak,1.031,14540,Healthy,Good,None,OK,398,3.0
518,109.2228872510837,-0.4616182188556559,5.23,0.4397936165332794,0.7966,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.157,W,1.72,Tegak,1.12,13575,Normal,Moderate,Routine,OK,398,3.0
142,109.22281507944072,-0.4602912626891256,5.22,0.4601677358150482,0.8509,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.415,NW,4.55,Tegak,1.122,13949,Healthy,Good,None,OK,398,3.0
279,109.22405616425098,-0.4608038283255377,5.22,0.3918303549289703,0.6694,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.124,W,1.36,Tegak,1.16,14437,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
186,109.22258346344564,-0.4604050851150175,5.21,0.3625876307487488,0.5923,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,1.265,SW,13.64,Miring Sedang,1.451,10252,Suspect,Critical,Priority Survey,OK,398,3.0
319,109.22337835582292,-0.4609267159276202,5.21,0.4866175949573517,0.9216,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.29,N,3.19,Tegak,1.299,13622,Healthy,Good,None,OK,398,3.0
381,109.22320388673852,-0.4611410846351103,5.21,0.4388847947120666,0.7942,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.463,W,5.08,Tegak,1.107,12826,Normal,Moderate,Routine,OK,398,3.0
568,109.2235620908762,-0.4617714808945546,5.2,0.401324599981308,0.6945,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.994,N,10.83,Miring Ringan,1.425,11360,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
363,109.22355563042674,-0.4610936184940531,5.19,0.4697817862033844,0.8766,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.97,SW,10.59,Miring Ringan,1.313,11458,Healthy,Good,None,OK,398,3.0
278,109.22300221149492,-0.4608031465194644,5.19,0.3997405767440796,0.6903,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.564,NE,6.2,Miring Ringan,1.2,12841,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
209,109.22256603342538,-0.4605256356064648,5.18,0.4525392949581146,0.8306,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.022,S,11.16,Miring Sedang,1.276,12065,Normal,Moderate,Routine,OK,398,3.0
387,109.222821074917,-0.4611743600018217,5.18,0.494707316160202,0.9432,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.053,SW,0.58,Tegak,1.173,13094,Healthy,Good,None,OK,398,3.0
277,109.22271013936636,-0.4607951473955677,5.17,0.4428125619888305,0.8046,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.859,W,9.44,Miring Ringan,1.296,12481,Normal,Moderate,Routine,OK,398,3.0
285,109.22271427543603,-0.4608226799981397,5.17,0.4868519008159637,0.9222,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.82,W,9.01,Miring Ringan,1.317,12279,Healthy,Good,None,OK,398,3.0
185,109.222613707606,-0.4604009212583329,5.16,0.3026117980480194,0.435,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.955,E,10.49,Miring Ringan,1.325,11228,Suspect,Critical,Priority Survey,OK,398,3.0
166,109.22357238719556,-0.4603460986910566,5.15,0.0353358574211597,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.372,E,4.13,Tegak,1.13,15119,Suspect,Critical,Priority Survey,OK,398,3.0
152,109.22387233962196,-0.4603190594942451,5.13,0.4406245946884155,0.7988,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.224,S,13.42,Miring Sedang,1.552,10507,Normal,Moderate,Routine,OK,398,3.0
378,109.2234967906413,-0.4611365696524523,5.13,0.4762662053108215,0.8939,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.397,S,4.43,Tegak,1.666,10918,Healthy,Good,None,OK,398,3.0
191,109.22273591730531,-0.4604238949045855,5.13,0.0237697381526231,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C18B,0.544,NW,6.05,Miring Ringan,1.157,13992,Suspect,Critical,Priority Survey,OK,398,3.0
340,109.22262391461612,-0.4610070353328174,5.13,0.513937771320343,0.9948,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.691,S,7.67,Miring Ringan,1.207,13073,Healthy,Good,None,OK,398,3.0
412,109.22281484349824,-0.4612431873475985,5.13,0.4034609496593475,0.7002,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.259,E,2.89,Tegak,1.184,12652,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
299,109.22269934870872,-0.4608723164908341,5.12,0.4701973795890808,0.8777,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.447,N,4.99,Tegak,1.046,14453,Healthy,Good,None,OK,398,3.0
351,109.2234607682306,-0.4610527144407055,5.12,0.4738726913928985,0.8875,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.568,S,6.33,Miring Ringan,1.096,13066,Healthy,Good,None,OK,398,3.0
481,109.22257947416404,-0.4614562891879931,5.11,0.3656426668167114,0.6003,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.541,W,6.04,Miring Ringan,1.872,4363,Suspect,Critical,Priority Survey,OK,398,3.0
513,109.22279901445562,-0.4615898307960007,5.11,0.4439956247806549,0.8078,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.156,W,1.75,Tegak,1.435,10296,Normal,Moderate,Routine,OK,398,3.0
316,109.2237458339564,-0.4609138767298129,5.1,0.4549626111984253,0.837,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.806,E,8.99,Miring Ringan,1.347,13307,Normal,Moderate,Routine,OK,398,3.0
213,109.22294096155866,-0.4605411641033423,5.09,0.439916729927063,0.7969,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.008,S,11.2,Miring Sedang,1.424,11987,Normal,Moderate,Routine,OK,398,3.0
552,109.22336821272836,-0.4617334719057784,5.06,0.4616809785366058,0.8549,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.78,S,8.76,Miring Ringan,1.291,12352,Healthy,Good,None,OK,398,3.0
203,109.2240309755196,-0.4604688544056925,5.06,0.4275176227092743,0.764,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.077,S,0.87,Tegak,1.297,13235,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
417,109.22387376334378,-0.4612613907794828,5.05,0.3946628272533417,0.6769,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.551,NW,6.23,Miring Ringan,1.378,13097,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
217,109.22300103033352,-0.4605541106775088,5.04,0.3321596384048462,0.5123,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.217,SW,2.47,Tegak,1.0,16129,Suspect,Critical,Priority Survey,OK,398,3.0
522,109.223181808387,-0.4616287215993569,5.04,0.3931939899921417,0.673,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.148,SW,1.68,Tegak,1.424,11319,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
533,109.22324228006876,-0.4616875542623963,5.04,0.4655481278896332,0.8652,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.087,NW,0.99,Tegak,1.098,15128,Healthy,Good,None,OK,398,3.0
498,109.22340140757429,-0.4615253248755092,5.03,0.4788562953472137,0.9008,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.785,W,8.87,Miring Ringan,1.148,12827,Healthy,Good,None,OK,398,3.0
333,109.2227196197238,-0.4609899564468152,5.02,0.4780461192131042,0.8986,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.216,E,2.46,Tegak,1.136,14316,Healthy,Good,None,OK,398,3.0
338,109.22298517588249,-0.4610037889675475,5.02,0.4714111387729645,0.8809,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.796,SW,9.01,Miring Ringan,1.127,11486,Healthy,Good,None,OK,398,3.0
483,109.22342296719988,-0.46145858708833,5.02,0.320202499628067,0.481,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.097,N,1.11,Tegak,1.012,15393,Suspect,Critical,Priority Survey,OK,398,3.0
374,109.22275024258876,-0.4611292905429348,5.01,0.4077017605304718,0.7114,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.041,S,0.47,Tegak,1.1,14055,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
286,109.22312027874123,-0.4608244505701365,5.01,0.3596138954162597,0.5845,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.517,SW,5.9,Miring Ringan,1.226,13596,Suspect,Critical,Priority Survey,OK,398,3.0
317,109.22281865218434,-0.4609203181333406,5.0,0.3682425916194916,0.6072,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.244,SE,2.8,Tegak,1.08,14975,Suspect,Critical,Priority Survey,OK,398,3.0
255,109.22285143244524,-0.4607130053386113,5.0,0.4199513494968414,0.7439,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.741,N,8.43,Miring Ringan,1.19,12800,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
246,109.2228096019226,-0.4606616860067768,5.0,0.3772065937519073,0.6308,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C18B,0.56,S,6.39,Miring Ringan,1.331,13154,Suspect,Critical,Priority Survey,OK,398,3.0
504,109.22324645827848,-0.4615453088613631,5.0,0.4269845485687256,0.7626,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.733,N,8.34,Miring Ringan,1.174,12573,Abnormal,Sub-Optimal,Monitor,OK,398,3.0
264,109.2227457809782,-0.4607438475257188,5.0,0.3858730792999267,0.6537,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.765,N,8.7,Miring Ringan,1.425,12124,Suspect,Critical,Priority Survey,OK,398,3.0
150,109.22396182650805,-0.4603178305014669,4.97,0.4564166069030761,0.8409,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,0.286,SW,3.29,Tegak,1.122,15252,Normal,Moderate,Routine,OK,398,3.0
231,109.2232864608477,-0.4606146683591601,4.96,0.4313500523567199,0.7742,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C18B,1.503,S,16.86,Miring Berat,1.681,9044,Normal,Moderate,Routine,OK,398,3.0
