Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Height_Class,Health_Status,Health_Label,Action,Block_Name,Classification_Abs,Health_Status_Abs,Action_Abs,Was_Reclassified
4822,109.2271811270165,-0.4466172789496762,2.56,0.4463380873203277,0.5107,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
4945,109.2229285889796,-0.4466874784213283,2.56,0.3612587451934814,0.0156,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
600,109.22421853875407,-0.4455595437035029,2.56,0.4824593067169189,0.7224,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
2932,109.22795062663936,-0.445548959256892,2.56,0.454768568277359,0.56,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
1715,109.2308239783924,-0.4475281182069572,2.56,0.4599976539611816,0.5906,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
5393,109.22251537839912,-0.4469240570362411,2.56,0.4101490974426269,0.2995,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
5349,109.22426386816544,-0.446906100042879,2.56,0.401637315750122,0.2499,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4474,109.22671324011496,-0.4464057619894028,2.56,0.3529671132564544,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
980,109.22989071795696,-0.4461330868385715,2.56,0.4570488929748535,0.5734,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1645,109.23122805522084,-0.4473122167794419,2.56,0.4749607145786285,0.6784,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
468,109.22260477990422,-0.4453431533015834,2.55,0.4232215583324432,0.3757,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1502,109.22527504274508,-0.4470143455617824,2.55,0.4422029554843902,0.4865,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1630,109.22460160582354,-0.4472807333286431,2.55,0.4814528524875641,0.7165,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4388,109.22251779850625,-0.446351891295485,2.55,0.4340775609016418,0.439,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
1864,109.231153274124,-0.4450281182905018,2.55,0.4901461601257324,0.7676,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
754,109.2249808757386,-0.4458010039751796,2.55,0.4848671555519104,0.7366,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3844,109.22485299013614,-0.4460468439166195,2.54,0.5165988802909851,0.9234,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
5032,109.22741620851984,-0.4467368249125922,2.54,0.4259482026100158,0.3916,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2833,109.2223399595126,-0.4454970453822007,2.54,0.5028930306434631,0.8426,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4041,109.2280212428938,-0.4461556123598577,2.54,0.4038248360157013,0.2627,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3900,109.22970127485746,-0.4460709985691549,2.54,0.4935228824615478,0.7874,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1619,109.22677695073163,-0.4472513907045626,2.54,0.4488195478916168,0.5252,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
3608,109.2271721643576,-0.4459164286875594,2.54,0.5177286267280579,0.93,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
5286,109.22936553814267,-0.4468682764960339,2.54,0.3456048369407654,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
1354,109.2299225202676,-0.4467787948906583,2.53,0.4368980228900909,0.4555,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1289,109.22251315599058,-0.4466735901097534,2.53,0.5557527542114258,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3834,109.22279178753864,-0.4460394494079886,2.53,0.4157768487930298,0.3323,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2715,109.22848935213956,-0.4454387922313922,2.53,0.4390199184417724,0.4679,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
2560,109.22260934348556,-0.4453500479802967,2.53,0.4379995763301849,0.4619,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
2805,109.22920152048763,-0.4454826240230315,2.53,0.4285882413387298,0.407,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
2107,109.2286651882427,-0.4451286230924989,2.53,0.4893102645874023,0.7627,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4162,109.23019656896662,-0.4462204798452022,2.53,0.4496265649795532,0.5299,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5808,109.22894089388522,-0.4471852787540376,2.53,0.4109638333320617,0.3042,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
5820,109.22726544629744,-0.4471917651007113,2.52,0.5407302379608154,1.0,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1041,109.22292412859365,-0.4462508844560034,2.52,0.4528748393058777,0.5489,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
5185,109.22445106445764,-0.4468165291038478,2.52,0.5252730250358582,0.9746,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1969,109.22509974737322,-0.4450680154927732,2.52,0.4160961806774139,0.3341,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
5950,109.22258833591538,-0.4472825404810386,2.52,0.4730928242206573,0.6674,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
5101,109.22704185013922,-0.4467712019019327,2.52,0.4381603300571441,0.4629,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
3020,109.23089748348056,-0.4456002254592057,2.52,0.4543276131153106,0.5574,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
3893,109.22771310964784,-0.4460682188225793,2.52,0.4048304557800293,0.2685,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
760,109.22259325555363,-0.4458073175869081,2.52,0.502717137336731,0.8416,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
430,109.22738459987586,-0.4452822700556489,2.52,0.4095848798751831,0.2962,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
3197,109.22722243481935,-0.4456958460646427,2.52,0.4068510830402374,0.2803,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4557,109.22710584066824,-0.4464495167018124,2.52,0.3733614683151245,0.0857,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
5470,109.22314080337436,-0.4469747622841876,2.52,0.3851535022258758,0.1541,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Suspect,Critical,Priority Survey,True
2635,109.22794381445809,-0.4453995964767088,2.52,0.4521580040454864,0.5447,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5477,109.2224468871852,-0.4469768910485039,2.52,0.3747552037239074,0.0938,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
751,109.2303244970482,-0.4457977033969665,2.52,0.4777783751487732,0.6949,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3139,109.22287633474522,-0.44566262138552,2.52,0.4743731319904327,0.6749,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
3056,109.22637559917062,-0.445624407054507,2.51,0.36206915974617,0.0203,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
5102,109.22828816241535,-0.446771504630517,2.51,0.4740906357765198,0.6733,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1892,109.23102087902473,-0.4450395756560854,2.51,0.4914907813072204,0.7755,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
610,109.22850073232358,-0.4455766668403857,2.51,0.4307570457458496,0.4196,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1807,109.23092729954004,-0.4450050850470651,2.51,0.3763503730297088,0.1031,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
3196,109.2240975274989,-0.4456950879968631,2.51,0.4728196263313293,0.6658,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4301,109.2294752405486,-0.4462984324907877,2.51,0.3977973163127899,0.2276,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
864,109.22970130176688,-0.4459584031547079,2.51,0.4729931950569153,0.6668,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
417,109.2309660412092,-0.445269349144225,2.51,0.4486119151115417,0.524,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
1050,109.22857132939316,-0.4462637453670615,2.51,0.4558722972869873,0.5665,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
5555,109.2227390505546,-0.4470252172483155,2.51,0.3905682563781738,0.1856,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4613,109.22249265771228,-0.4464851608664533,2.51,0.4211716949939728,0.3637,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
561,109.22449931516348,-0.4454998675057829,2.51,0.4483242332935333,0.5223,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
6108,109.23135357388904,-0.4474202470282687,2.51,0.2025820314884185,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
2900,109.22233995069922,-0.4455338110845803,2.51,0.4856097996234894,0.7409,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1570,109.22240119560634,-0.4471400277307298,2.51,0.438961923122406,0.4676,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
4670,109.225756793129,-0.4465250184334929,2.51,0.4177733063697815,0.3439,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3602,109.22802814903388,-0.4459120404883036,2.51,0.4665402770042419,0.629,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
2617,109.22583011104238,-0.445380701523767,2.51,0.5422393083572388,1.0,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
875,109.22291278277812,-0.4459705431118306,2.51,0.4100977778434753,0.2992,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
5878,109.2298516493433,-0.4472360530147463,2.51,0.4320780634880066,0.4274,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5427,109.22870355708751,-0.4469508389121216,2.5,0.3716556429862976,0.0758,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
3936,109.22280318794176,-0.4460923028937359,2.5,0.4596744477748871,0.5888,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5787,109.2257315287968,-0.4471730090307905,2.5,0.4688607156276703,0.6426,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
4585,109.2274642080203,-0.4464679866085181,2.5,0.5066474080085754,0.8647,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1049,109.22773132388504,-0.4462635416179811,2.5,0.5442917346954346,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1161,109.22605811782547,-0.4464469643771959,2.5,0.4986705482006073,0.8177,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
2550,109.22964894844344,-0.4453425624758921,2.5,0.4116187691688537,0.308,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4588,109.22444886512643,-0.4464695518343896,2.5,0.4193527102470398,0.3531,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
363,109.22548319617488,-0.4451990864483318,2.5,0.4217255115509033,0.3669,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
627,109.22573190448672,-0.4456058680746939,2.49,0.4810202419757843,0.714,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4695,109.2298632291832,-0.4465398024497843,2.49,0.3924235999584198,0.1964,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1112,109.22564726645328,-0.446361843707332,2.49,0.4029633998870849,0.2577,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
2081,109.22596713090802,-0.4451187785728787,2.49,0.5330709218978882,1.0,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4320,109.22952773818372,-0.4463099345433043,2.49,0.4059801697731018,0.2752,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1043,109.22602164159836,-0.4462562330411478,2.49,0.4186508655548095,0.349,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
4547,109.22555365917792,-0.4464445439443659,2.49,0.5219142436981201,0.9547,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
2632,109.22693261323444,-0.4453970537169759,2.49,0.4272553026676178,0.3992,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3623,109.22491921528564,-0.4459250734345365,2.49,0.4472493827342987,0.516,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
3818,109.22311135614228,-0.4460303356801374,2.49,0.4621857702732086,0.6035,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
2967,109.22704898630325,-0.4455671237271788,2.48,0.488887220621109,0.7602,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4242,109.2243507610181,-0.4462673163811351,2.48,0.4709293842315674,0.6547,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
2911,109.22618616140588,-0.4455416381139588,2.48,0.4662325978279114,0.6272,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
2870,109.22389213423575,-0.4455181030213417,2.48,0.5024117231369019,0.8398,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
3279,109.2227690319192,-0.445745318169798,2.48,0.4675745666027069,0.6351,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,True
5112,109.22792065833774,-0.446778308976615,2.48,0.4171625077724457,0.3403,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4632,109.2293245400046,-0.4464960123727675,2.48,0.4058931767940521,0.2747,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
4678,109.22341482460789,-0.4465290446119033,2.48,0.3631665110588074,0.0267,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
3079,109.22448786960511,-0.445635438422705,2.48,0.4399468600749969,0.4733,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
2996,109.224273315547,-0.4455848334467773,2.48,0.4522993564605713,0.5456,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
2866,109.2277269372686,-0.4455167349910244,2.48,0.4807837605476379,0.7126,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1639,109.22864869091828,-0.4472978031139103,2.48,0.5123992562294006,0.8986,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1527,109.2281168934718,-0.4470724831933753,2.48,0.3135477006435394,0.0,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
1307,109.2257544697246,-0.4466950595680813,2.48,0.4002692401409149,0.242,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
3637,109.23031761624168,-0.4459355737219764,2.48,0.3309422433376312,0.0,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
695,109.22287860138624,-0.4457292597951905,2.48,0.4290011823177337,0.4094,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
5471,109.223661240274,-0.4469748890600704,2.48,0.3997546136379242,0.239,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3335,109.22909188479574,-0.4457744263435156,2.48,0.3788326680660248,0.1175,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
5368,109.23049770966716,-0.4469145085420893,2.48,0.4586179554462433,0.5826,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
592,109.22511104447872,-0.4455528666909767,2.47,0.4471194148063659,0.5153,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
4186,109.22691415103534,-0.4462380668296756,2.47,0.4037153124809265,0.262,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3274,109.2228740328467,-0.4457430458282855,2.47,0.5515190362930298,1.0,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
5288,109.23034934993387,-0.4468685152194255,2.47,0.4290635883808136,0.4098,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
3100,109.22921974252316,-0.4456457768571576,2.47,0.4300074875354767,0.4153,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5454,109.22960747223247,-0.4469694413009215,2.47,0.4423511326313019,0.4874,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
2462,109.2294412405265,-0.4452965549302064,2.47,0.4889936745166778,0.7608,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
2483,109.22352011814782,-0.4453066097738453,2.47,0.4082861542701721,0.2886,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
590,109.22265723052534,-0.445549973160927,2.46,0.5474895238876343,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
4773,109.22422742350926,-0.4465843909262486,2.46,0.4369245767593384,0.4557,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
176,109.23075839721724,-0.4449544911809845,2.46,0.3202952742576599,0.0,TBM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,False
3122,109.22637330940276,-0.4456542786998865,2.46,0.4053411185741424,0.2715,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
1748,109.2274348938492,-0.444962879288669,2.46,0.368606686592102,0.0582,TBM,TBM_Sisip,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C13,Suspect,Critical,Priority Survey,True
3864,109.2268708246824,-0.4460565252000075,2.46,0.3849153816699981,0.1528,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Suspect,Critical,Priority Survey,True
1212,109.22429591255614,-0.446540748266636,2.46,0.4058124125003814,0.2742,TBM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
939,109.2237755874353,-0.4460741564461456,2.45,0.5135703086853027,0.9055,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
2217,109.23006898990413,-0.4451818134177084,2.45,0.4777799844741821,0.6949,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
1199,109.22306330480215,-0.4465151719164044,2.45,0.4281996488571167,0.4047,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,False
1322,109.22420684408074,-0.4467337467460371,2.45,0.46212238073349,0.6031,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Healthy,Good,None,False
459,109.22849850897568,-0.4453284969645703,2.45,0.6396410465240479,1.0,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
3489,109.22798251030495,-0.4458545828363927,2.45,0.4541389644145965,0.5563,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
5024,109.23050003518776,-0.4467352755016182,2.45,0.4554589092731476,0.5641,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
4840,109.22459034947012,-0.4466281385334229,2.45,0.4744769036769867,0.6755,TBM,TBM_Sisip,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,True
4914,109.22462686145263,-0.4466695088836322,2.45,0.4153893291950226,0.33,TBM,TBM_Sisip,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C13,Abnormal,Sub-Optimal,Monitor,True
626,109.22761050263216,-0.4456040255873784,2.45,0.5209439992904663,0.949,TBM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C13,Healthy,Good,None,False
1427,109.22235560351392,-0.4468895502509542,2.45,0.4400817453861236,0.4741,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
532,109.2232667112846,-0.4454582068830943,2.45,0.4595224261283874,0.5879,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
2906,109.23004836129292,-0.4455379776880708,2.45,0.444046676158905,0.4973,TBM,TBM_Sisip,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,True
434,109.22293805405062,-0.4452926813576726,2.45,0.4367594420909881,0.4547,TBM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C13,Normal,Moderate,Routine,False
