Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Health_Status,Health_Label,Action,Block_Name,Tilt_Offset_m,Tilt_Direction,Tilt_Angle_deg,Tilt_Status,Crown_Ellipticity,Crown_Px,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Status
2059,109.22368846050766,-0.4505316381754159,7.46,0.4751557111740112,0.6392,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.188,NE,9.05,Miring Sedang,1.679,7211,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1060,109.22330672764284,-0.44916397702576,7.45,0.4190886318683624,0.328,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.935,NW,7.15,Miring Ringan,1.25,7939,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
96,109.22830291404742,-0.4500425513915052,7.44,0.5581367015838623,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.036,S,0.28,Tegak,1.09,9847,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1573,109.2286713579116,-0.4499418489663722,7.44,0.4122441709041595,0.2902,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.394,W,3.03,Tegak,1.607,3926,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1592,109.22606285153704,-0.4499686995924632,7.44,0.4817436933517456,0.6759,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.022,N,7.82,Miring Sedang,1.312,6887,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
56,109.23125277494088,-0.4490949048572365,7.43,0.4346717894077301,0.4143,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.282,E,2.17,Tegak,1.348,5438,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
165,109.22890839179112,-0.4477909023394306,7.42,0.1839081346988678,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.606,SE,4.67,Miring Ringan,1.308,1966,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1414,109.2258878101632,-0.4496731517952045,7.42,0.4102589786052704,0.2793,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.144,S,1.11,Tegak,2.045,4189,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
58,109.22329536002256,-0.4491502298467595,7.4,0.397581398487091,0.2093,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.05,N,0.39,Tegak,1.094,10954,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
105,109.2260878106258,-0.4502046515299669,7.4,0.4947291612625122,0.7484,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.084,E,0.65,Tegak,1.066,11991,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
13,109.22742787686956,-0.4478523919272633,7.37,0.4957670271396637,0.7542,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.406,SE,3.16,Tegak,1.154,9238,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
64,109.22824624423816,-0.4492751400100583,7.37,0.4982223212718963,0.7679,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.153,NE,1.19,Tegak,1.266,8129,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
206,109.22531060905118,-0.4478335501411363,7.35,0.4845934808254242,0.6918,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.028,SE,7.96,Miring Sedang,1.313,7283,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
741,109.2286625640926,-0.4486842308929472,7.34,0.4157036542892456,0.3093,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.903,NE,7.02,Miring Ringan,1.401,8231,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1,109.23004548722264,-0.447800341850894,7.33,0.5061280727386475,0.8121,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.107,SE,0.84,Tegak,1.064,11420,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
120,109.23018131734814,-0.4503843310355064,7.33,0.4586310684680938,0.5472,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.19,SW,1.49,Tegak,1.201,9067,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2019,109.22617871017287,-0.4504864343616839,7.33,0.4600967168807983,0.5554,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.1,W,8.53,Miring Sedang,1.524,7472,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
59,109.22775277397174,-0.4491513196317259,7.31,0.5559220910072327,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.119,SE,0.93,Tegak,1.039,11026,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1905,109.23067026809557,-0.4503913228007753,7.31,0.4196498692035675,0.3311,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.199,W,1.56,Tegak,1.554,1519,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
22,109.2256198763415,-0.4479275456939139,7.3,0.3912561237812042,0.1745,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.399,NE,3.13,Tegak,1.181,7752,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2056,109.22403186584434,-0.4505202688030508,7.3,0.5021965503692627,0.7901,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.267,SE,2.09,Tegak,1.388,5088,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
79,109.22674518052206,-0.4496733615621534,7.28,0.3853834271430969,0.1422,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.201,SW,1.59,Tegak,1.433,7023,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
207,109.22655686565976,-0.4478338538725438,7.27,0.4894691109657287,0.719,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.429,SE,11.12,Miring Sedang,1.323,5984,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
765,109.22857158859806,-0.4487162790622429,7.26,0.4616738259792328,0.5641,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.166,S,9.12,Miring Sedang,1.37,7487,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
101,109.22702251698136,-0.4501499027614836,7.24,0.5277982354164124,0.9336,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.166,NE,1.32,Tegak,1.263,9456,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
143,109.2249756563376,-0.4505136281810281,7.24,0.4145494997501373,0.3029,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.241,S,1.91,Tegak,2.105,7134,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
322,109.23043205826242,-0.447976822931212,7.24,0.4590106010437011,0.5493,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.852,E,6.71,Miring Ringan,1.394,6663,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
117,109.22617418948828,-0.4503718964394756,7.23,0.4590652883052826,0.5496,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.382,NE,3.02,Tegak,1.111,8124,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2048,109.22729078486724,-0.4505096142498722,7.23,0.3797150552272796,0.111,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,1.089,N,8.57,Miring Sedang,1.438,7053,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
43,109.22748905416952,-0.4487916093768289,7.22,0.4548152089118957,0.526,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.208,E,1.65,Tegak,1.086,11471,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1249,109.22824165886443,-0.4494286183942045,7.22,0.4953997433185577,0.7521,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.873,E,6.9,Miring Ringan,1.32,8005,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
70,109.22697490603348,-0.4495405549878315,7.19,0.4405269622802734,0.4467,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.313,NE,2.49,Tegak,1.263,10702,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1996,109.22451400514524,-0.4504745724390045,7.19,0.4316147863864898,0.3973,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.378,SW,10.85,Miring Sedang,1.611,5766,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
14,109.22602697081577,-0.4478680857969854,7.18,0.5066424012184143,0.815,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.297,N,2.37,Tegak,1.432,4547,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
93,109.2286053935486,-0.4499945198430046,7.18,0.5330923795700073,0.9633,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.064,SW,0.51,Tegak,1.032,12454,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
221,109.22231777453275,-0.4478442735287845,7.17,0.380946397781372,0.1178,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.294,W,2.34,Tegak,1.896,1971,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1893,109.22234217945606,-0.4503732470733295,7.17,0.4503721594810486,0.5013,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.156,NE,1.25,Tegak,1.417,2630,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
32,109.22603365282224,-0.4484522251359093,7.16,0.3774546086788177,0.0986,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.066,SE,0.53,Tegak,1.072,12398,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
73,109.2290262168542,-0.4495914525199788,7.16,0.4569773972034454,0.538,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.178,E,1.42,Tegak,1.023,11921,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
55,109.2223242963838,-0.4490904330515337,7.15,0.4676744639873504,0.5975,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.203,SW,1.62,Tegak,1.084,9755,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
74,109.22779132150856,-0.4496232211343998,7.13,0.4979007244110107,0.7661,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.016,NE,0.13,Tegak,1.0,12769,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
137,109.2261582446611,-0.4504772663999978,7.12,0.4134385585784912,0.2968,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.029,N,0.23,Tegak,1.053,12061,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
76,109.22820976823331,-0.449643940053659,7.11,0.4492328464984894,0.495,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.171,W,1.38,Tegak,1.568,9417,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
111,109.22944676957776,-0.4503108476983414,7.11,0.4635868668556213,0.5748,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.134,NW,1.08,Tegak,1.676,5903,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2052,109.2244275770554,-0.450511202979158,7.11,0.4724739491939544,0.6242,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.686,NW,5.51,Miring Ringan,1.506,6828,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
52,109.22315210112188,-0.4490883449982324,7.1,0.43349090218544,0.4077,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.187,SW,1.51,Tegak,1.069,10219,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
142,109.2244162088793,-0.4504997465191733,7.1,0.620460033416748,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.366,SW,2.95,Tegak,1.366,9022,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
161,109.22279764779414,-0.4477619243515524,7.1,0.2844017148017883,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.331,N,2.67,Tegak,1.544,1256,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1048,109.22773685627274,-0.4491444435301823,7.1,0.4675444960594177,0.5968,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.143,E,9.15,Miring Sedang,1.308,6977,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2034,109.22439801591533,-0.4504974513209806,7.09,0.4460163116455078,0.4772,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.791,E,6.36,Miring Ringan,1.537,8166,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
6,109.23079824074736,-0.4478234322507062,7.08,0.554613471031189,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.119,N,0.96,Tegak,1.453,9024,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
45,109.22768007592164,-0.4488351800130027,7.08,0.4476889967918396,0.4864,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.36,NE,2.91,Tegak,1.306,8750,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
110,109.23087496798192,-0.4502997431518296,7.08,0.4559424817562103,0.5323,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.069,NE,0.56,Tegak,1.187,8014,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1772,109.22680418118712,-0.4502048269937773,7.07,0.4157717227935791,0.3097,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.291,NE,10.35,Miring Sedang,1.275,6409,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
39,109.22868303349664,-0.4486773636651511,7.06,0.5398988723754883,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.062,NE,0.5,Tegak,1.094,12117,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
100,109.22703617375942,-0.4501018006204887,7.06,0.422649472951889,0.3477,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.095,SW,0.77,Tegak,1.139,10895,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
109,109.2297333343242,-0.4502444862992146,7.06,0.5206037163734436,0.8932,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.067,W,0.55,Tegak,1.049,12095,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
181,109.22583822729456,-0.4478084806609856,7.06,0.4555245041847229,0.5299,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.171,SW,9.42,Miring Sedang,1.084,6360,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1988,109.22993568419486,-0.4504667376449002,7.05,0.471644639968872,0.6196,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.186,NW,9.55,Miring Sedang,1.45,7155,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
42,109.22711609150213,-0.4487709017189882,7.03,0.5086074471473694,0.826,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.087,SW,0.71,Tegak,1.562,5993,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
157,109.22396658248216,-0.4477530466686503,7.01,0.3379692137241363,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.044,N,0.36,Tegak,3.026,2081,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
200,109.22463745000152,-0.4478288045247023,7.01,0.4184411466121673,0.3244,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.436,N,3.56,Tegak,1.283,2750,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
54,109.22826220829384,-0.4490895940580918,7.0,0.3767831027507782,0.0949,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.06,NW,0.5,Tegak,1.247,11229,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
227,109.23127354191956,-0.4478487459218019,7.0,0.4294488131999969,0.3853,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.166,W,9.45,Miring Sedang,1.384,6522,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
2066,109.2235292611839,-0.4505567971540531,7.0,0.3811058104038238,0.1186,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.971,E,7.89,Miring Ringan,1.205,7041,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
63,109.22300651215248,-0.4492578235522747,6.99,0.5075040459632874,0.8198,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.078,SW,0.64,Tegak,1.055,12478,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
82,109.22751612087556,-0.449719364855448,6.99,0.3333482444286346,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.37,E,3.03,Tegak,2.004,6434,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
1939,109.2302404376263,-0.4504209973525974,6.99,0.5456365942955017,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.388,NW,3.17,Tegak,1.263,6103,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
130,109.2300926065346,-0.4504553223197242,6.98,0.5262655019760132,0.925,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.285,SE,2.34,Tegak,1.682,9315,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1346,109.22904668626782,-0.4495845852999056,6.98,0.4513120353221893,0.5065,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.046,W,8.53,Miring Sedang,1.596,7894,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1432,109.22795959362108,-0.4496988566344315,6.98,0.5717379450798035,1.0,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.168,NW,9.5,Miring Sedang,1.226,6697,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1814,109.22852573259556,-0.4502602261123334,6.98,0.4797638058662414,0.6649,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.235,NW,1.93,Tegak,1.304,2398,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
288,109.2256244263758,-0.4479206745964048,6.97,0.4947904646396637,0.7487,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.017,NW,0.14,Tegak,1.484,8928,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
2,109.22953833939351,-0.4478093814914834,6.94,0.5097008347511292,0.8321,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.196,E,1.61,Tegak,1.221,10719,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
80,109.2279505007129,-0.4496828192421784,6.94,0.4842169880867004,0.6897,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.082,SW,0.68,Tegak,1.242,10682,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
123,109.22876448601454,-0.4504137640729405,6.94,0.474655270576477,0.6364,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.316,SW,2.61,Tegak,1.449,8397,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
229,109.22574497555892,-0.4478496911773001,6.94,0.4202933311462402,0.3347,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.331,SW,2.73,Tegak,1.617,3572,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1919,109.22876448822716,-0.4504046011154571,6.94,0.4599747359752655,0.5547,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.868,S,7.13,Miring Ringan,1.425,6854,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
992,109.22818943794408,-0.4490735411245385,6.93,0.5294520854949951,0.9429,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.913,S,7.51,Miring Ringan,1.442,7953,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1792,109.22607188574558,-0.450227554990156,6.93,0.4783713221549988,0.6571,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.956,NE,7.86,Miring Ringan,1.23,7981,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
113,109.22973104299432,-0.4503154987010311,6.92,0.4472601413726806,0.4841,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.104,S,0.86,Tegak,1.231,10164,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
5,109.23039798268572,-0.4478210442191547,6.9,0.4355082511901855,0.4189,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.198,N,1.64,Tegak,1.073,9873,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
163,109.23045257274056,-0.4477821148819026,6.9,0.2975876629352569,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.756,N,6.25,Miring Ringan,1.485,2489,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
87,109.22601284145674,-0.4498770579035371,6.89,0.3100452125072479,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.242,E,2.01,Tegak,1.146,8420,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
78,109.22733647121042,-0.4496712154324015,6.88,0.469758540391922,0.6091,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.179,SE,1.49,Tegak,1.649,8456,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
138,109.23079077957186,-0.4504784004560808,6.86,0.4474179148674011,0.4849,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.069,E,0.58,Tegak,1.315,11149,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1069,109.22821670344436,-0.4491766310269047,6.86,0.3913040459156036,0.1747,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.137,W,9.41,Miring Sedang,1.627,7637,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1857,109.2257557481852,-0.4503305606392466,6.86,0.3959042429924011,0.2001,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.707,W,5.89,Miring Ringan,1.136,6716,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1338,109.22782089707655,-0.4495774135968262,6.83,0.4887837469577789,0.7152,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.055,SW,8.78,Miring Sedang,1.28,7272,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1841,109.22975151297253,-0.4503063407438034,6.83,0.4692069590091705,0.606,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.227,SW,10.19,Miring Sedang,1.266,6455,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
649,109.22863303592897,-0.4485330348964806,6.81,0.5083302855491638,0.8244,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,1.221,S,10.17,Miring Sedang,1.571,6791,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1396,109.22819612085816,-0.4496530996736493,6.81,0.4154288470745086,0.3078,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,0.665,NE,5.58,Miring Ringan,1.077,8318,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
1727,109.22976291987514,-0.4501574453843434,6.8,0.3821364343166351,0.1243,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.701,W,5.88,Miring Ringan,1.676,8138,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
48,109.22880579260878,-0.4488743971950895,6.79,0.5285727381706238,0.9379,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.1,NW,0.84,Tegak,1.218,9368,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
1255,109.2284849954559,-0.4494378407852677,6.79,0.4029314815998077,0.2388,TM,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C14,1.3,SW,10.84,Miring Sedang,1.21,6214,Abnormal,Sub-Optimal,Monitor,DTM_ARTIFACT_PARTIAL
860,109.22757773281045,-0.4488534809428836,6.78,0.4324864745140075,0.4022,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.266,W,10.57,Miring Sedang,1.651,4837,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2013,109.2273089845054,-0.4504844205938266,6.78,0.4394494593143463,0.4407,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,1.251,SW,10.46,Miring Sedang,1.12,6665,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
2041,109.22614914235248,-0.4505001715313215,6.78,0.3612868189811706,0.0098,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,1.049,NE,8.79,Miring Sedang,1.345,7877,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
133,109.22873263621818,-0.4504595710677088,6.77,0.4559472501277923,0.5323,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.089,NE,0.75,Tegak,1.262,10099,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
62,109.22313843441468,-0.4491776802204574,6.76,0.3752038478851318,0.0862,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.117,S,0.99,Tegak,1.181,11485,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
260,109.2222904738072,-0.4478877907589568,6.76,0.4872303605079651,0.7065,TM,Healthy,Sehat (Hijau),Rutin,AMEIV_C14,0.501,NE,4.24,Miring Ringan,1.258,2376,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
921,109.22747764458728,-0.4489519582466236,6.74,0.4572492241859436,0.5395,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.851,SE,7.2,Miring Ringan,1.691,7417,Normal,Moderate,Routine,DTM_ARTIFACT_PARTIAL
1931,109.22591037271177,-0.4504153557660699,6.74,0.3265782296657562,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,0.355,SE,3.01,Tegak,1.343,2003,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
2076,109.22262412206628,-0.4506069709599904,6.74,0.3681195378303528,0.0473,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,1.026,N,8.65,Miring Sedang,1.49,1929,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
224,109.2239620114962,-0.447846965628637,6.73,0.4647359549999237,0.5812,TM,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C14,0.39,NW,3.32,Tegak,2.574,4843,Healthy,Good,None,DTM_ARTIFACT_PARTIAL
795,109.22858294579105,-0.4487735503137702,6.73,0.3390067517757416,0.0,TM,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C14,1.069,NW,9.02,Miring Sedang,1.533,7973,Suspect,Critical,Priority Survey,DTM_ARTIFACT_PARTIAL
